file_name|id|source_org|source_file|original_id|type|name|address|city|state|zip_code|county|location_description|phone|url|latitude|longitude|latlng_source|date_from|date_to|open_to_spec_group|data_issues|food_bucks|snap|wic|fmnp|fresh_produce|free_distribution|food_rx|group_id|merged_record|timestamp|in_error|active_record
ARC_GIS_FMNP_QUERY|0|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|21|farmer's market|Beccari's Farm Market|5095 Thomas Run Road|Oakdale|PA|15071|Allegheny|July - October Tuesday - Friday 11:30 AM - 5:00 PM July - October Saturday - Sunday 11:30 AM - 4:00 PM|4122218768||40.3753878|-80.1353771|Arc_Gis|July 1|October 31|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|1|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|51|farmer's market|Carrick Citiparks Farmers Market|1529 Brownsville Road|Pittsburgh|PA|15210|Allegheny|June - November Tuesday 3:00 PM - 7:00 PM<br/>|4124226547||40.3913414|-79.986603|Arc_Gis|June 1|November 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|2|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|90|farmer's market|East Liberty Farmers Market|N Euclid Ave & Broad St|Pittsburgh|PA|15026|Allegheny|June - November Monday 3:00 PM - 7:00 PM<br/><br/>June - November Monday 3:00 PM - 7:00 PM|||40.4707688|-79.9228625|Arc_Gis|June 1|November 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|3|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|92|farmer's market|Eichner's Farm Market & Greenhouses|285 Richard Road|Wexford|PA|15090|Allegheny|June - November Monday - Friday 9:00 AM - 6:00 PM June - November Saturday - Sunday 9:00 AM - 5:00 PM|7249352131||40.608589|-80.061099|Arc_Gis|June 1|November 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|4|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|207|farmer's market|Monroeville FM|2399 Tillbrook Rd|Monroeville|PA|15146|Allegheny|June - November Saturday 9:00 AM - 12:00 PM<br/>June - November 21 Saturday 9:00 AM - 12:00 PM<br/>June - November Saturday 9:00 AM - 12:00 PM<br/>June - November Saturday 9:00 AM - 12:00 PM<br/>June - November Saturday 9:00 AM - 12:00 PM<br/>June - November Saturday 9:00 AM - 12:00 PM|7245388621||40.4183624|-79.763612|Arc_Gis|June 1|November 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|5|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|227|farmer's market|Pgh Original Night Farmers Market|151 Park Road|McDonald|PA|15057|Allegheny|June - November Monday, Wednesday, Friday 5:30 PM - 7:30 PM<br/>June - November Monday, Wednesday, Friday 5:30 PM - 8:00 PM|||40.3712883|-80.2263223|Arc_Gis|June 1|November 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|6|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|3910|farmer's market|New Dillner Family Farm Market|80 Oak Rd|Gibsonia|PA|15044|Allegheny|June - November Monday - Saturday 10:00 AM - 5:00 PM|7244446594||40.6229219|-79.900133|Arc_Gis|June 1|November 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|7|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|3932|farmer's market|Farmers Market at The Block|8013 McKnight Rd|Pittsburgh|PA|15237|Allegheny|August - September Friday 3:00 PM - 6:00 PM|||40.551259|-80.0210399|Arc_Gis|August 1|September 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|8|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|3938|farmer's market|Plum Market|Renton Road Mine|Plum|PA|15239|Allegheny|June - September Thursday 3:00 PM - 6:00 PM|||40.5065105|-79.7234442|Arc_Gis|June 1|September 30|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|9|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|3940|farmer's market|CCR Gardens|111 Marshall Dr|McKeesport|PA|15132|Allegheny|June - October Monday, Saturday, Sunday By appointment only|||40.3339166|-79.8230182|Arc_Gis|June 1|October 31|||True|True|True|True|True|False|False||False||False|True
ARC_GIS_FMNP_QUERY|10|FMNP Markets|https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer|3977|farmer's market|Plum FM|2000 Old Mine Rd|Plum Borough|PA|15068|Allegheny|June - September Monday 3:00 PM - 6:00 PM|||40.5085289|-79.7295836|Arc_Gis|June 1|September 30|||True|True|True|True|True|False|False||False||False|True
